review,date
teşekkür ederim i̇ki modeli beğeniyorummodel yükseltmek değiştirdim,23.09.2023
yukarıda benzer soruyor ben sormuştum motorlarda kronik bir sorun yok gözüküyor dizeller adblue dikkat edersek sorun yok biliyorum,19.08.2023
benzin otomatik excellance paket aracımı hafta önce aldım almayı düşünen arkadaşlar kendimce artı eksilerini yazayım araç içi oturma alanları geniş özellikle arkada şaft tüneli yok arka koltukta uzun yolda yetişkin rahat yolculuk edebilir afl bahsedilen far sistemi mükemmel gece aydınlatması kuvvetli uzun far asistanı mevcut koltuk ısıtma direksiyon ısıtma soğuk havalar birebir ön park sensörü arka park sensörü kamerası geri viteste aşağı eğilen yan aynalar park manevralarında büyük kolaylık sağlıyor anahtarsız giriş çalıştırma bagaj kapağı ayak sensörü kolaylık sağlıyor kapı kollarının tamamında trim sesi mevcut farklı yerlerde okumuştum modelin büyük kronik sorunu silikon sprey azaltmaya çalışacağım eşya saklama gözleri küçük kapılarda gözler sebepsiz yere ikiye bölünmüş zaten dar olan gözlerin kullanımı iyice zorlaşmış torpido küçük kolçağın hemen önündeki bardaklık idare eder büyüklükte vitesin önünde yer alan bölümde adet usb çakmak girişi var fakat alan kadar dar derin girişlere ulaşmak zor aracın tamamında sadece usb var önde iki arkada bir usb olmasını beklerdim arkada adet priz girişi mevcut araçta kablosuz şarj var fakat kullanışsız bölgelerden olan kol dayananın içerisinde zaten kol dayama dar içerisinde kartlık ruhsat vs eşyalar varken kablosuz şarj defasında eşyaları çıkarmak pratik değil vitesin önündeki alan kablosuz şarj mükemmelken alan tercih edilmiş anlamak zor bagajda solda tek aydınlatma var yetersiz çift tarafta olmalıydı,19.08.2023
teşekkürler bence eksi yönleri yok denebilir kendi adima saydiklariniz ufak tefek ergonomi kusurlari benim tek korkum şanzıman motor onun dışında super bir araçiyi günler kullanınumarim bana nasip olur,19.08.2023
şanzıman yıla pakete göre değişiyor tam otomatik olduğu sorunsuz motor ödüllü bir motor okuduğum kadarıyla iyi dilekleriniz teşekkür ederim iyileri sizin olsun inşallah,19.08.2023
öncelikle hayırlı olsun aracınızben almıştım aracı i̇lk sahibi bayandı sanırım parmaklarındaki yüzükler direksiyonu çiziyor çizilen yerler zamanla ölü deri dökülmeye başlıyor üretim hatası var herkeste olduğuna görealdığımda aracın garantisi devam ediyordu çekmeköy opel öztek beni uğraştırmadı direk değişim onayı verdiler yarım saat içinde direksiyon simidi değişmişti triger kayışı mevzusunu facebook grubundan biliyorum zamanı gelmeden değiştirmek gerekecek ben aracı alalı ay olacak ana kadar olumsuz bir durum yaşamadım param olsa bunu satıp modele geçmek isterdim,16.09.2023
merhababazı total bp benzin istasyonlarında pompa şeklinde adblue dolduruluyor ben doldurdum problem yaşamadım lt lt lik bidonlarda satılanların litresi tl lere gelirlen pompadan doldurunca yanlış hatırlamıyorsam tl lt idi fiyat baya avantajlı oluyor özellikle araç uyarı verdi lt alacaktır,23.09.2023
opel bir süredir ipucu görsellerini paylaştığı yeni experimental ev konseptini bugün görücüye çıkardı elektrikli bir coupe crossover olarak karşımıza çıkan opel experimental ev tasarım teknoloji olarak markanın gelecekteki ürün gamına ışık tutuyoropel experimental ev konsepti özellikleriyle neler sunuyoryeni opel experimental ev konsepti ilk eylül ayında münihte düzenlenecek olan iaa mobilite fuarında sergilenecek opel söz konusu konseptin son teknoloji stellantis platformu olarak nitelendirdiği bir platform üzerine inşa edildiğini belirtiyor bizler bunu stla platformu hatta konseptin boyutlarına göre c segmentine girdiği stla medium platformu olarak düşünebilirizdört tekerlekten çekiş özelliğine sahip olan konseptte steer by wire sistemi mevcut araçtaki direksiyonu kontrol etmek mekanik bir bağlantı yerine tamamen elektronik bir sistem kullanıldığı anlamına geliyor bahse konu sistem sayesinde direksiyona ihtiyaç duyulmadığı zamanlarda otonom sürüş direksiyon simidi tamamen konsolun içerisine saklanabiliyoralman markanın açıklamasına göre opel experimental ev konsepti coupe crossover silüetini vurgulayan yüksek kontrastlı grafikleri logoların dahil edildiği aydınlatma elementleriyle şık bir görünüm sunuyor konseptin dikkat çekici özelliklerinden bir tanesi gövdesinde herhangi bir krom parça bulunmuyorkonseptin gövdesinde hareketli parçalar dikkat çekiyor önde arkada yer verilen hava kapakçıklarının yanı sıra arka difüzör sürüş koşuluna göre aerodinamik verimliliği artırmak adına uzayan geri katlanabilen tasarıma sahip araçtaki aerodinamik tasarıma sahip jantlar goodyear iş birliğiyle geliştirilen geri dönüştürülmüş kauçuktan yapılan lastiklerle çevriliopel experimental evnin fütüristik iç mekanı günümüz otomobillerinde bolca kullanılan ekranlardan tamamen temizlenmiş şekilde karşımıza çıkıyor bunun yerine hologramlar ön cam boyunca uzanan bir head up display kullanılıyor sürücü orta konsoldaki kişiselleştirilebilir kontroller yapay zekayla desteklenen sesli komutlar vasıtasıyla pure experience adı verilen multimedya sistemine erişim sağlayabiliyoropel konseptteki örgülü kumaşlara sahip koltukların olağanüstü konfor sağladığını belirtiyor konseptin bir diğer ilginç özelliği döşemelerde elektrokromik kumaşların kullanılmış olması basit bir ifadeyle malzemeye duruma göre renk değiştirebilen ledler yerleştirilmiş diyebiliriz özellik başka bir araç kör noktaya girdiğinde sürücüyü uyarmak güvenlik amacıyla kullanılabiliyorayrıca km menzilli extended range versiyonu tanıtıldıkonseptin güç batarya kapasitesi menziliyle ilgili herhangi bir bilgi paylaşılmadı ancak stla platformunun tek çift elektrik motorlu sürüş konfigürasyonunu kmye kadar menzili desteklediğini biliyoruz konuyla ilgili gelişmeleri değerli okurlarımıza aktarmaya devam edeceğizkaynak,23.09.2023
haber başlığı mübalâda girmişopelin geleceği araç çinliler işeride grubu komple atın alabilir düşünebilirizkonsept çizim sıfıra yakın nihayi detay başlık opelin geleceği tebrikler aştınız sevgili editör,23.09.2023
mehmet bey içeriği okumadan doğrudan başlığa göre yorum yaptınız düşünüyorum zaten hiçbir marka böyle fütüristik bir konsepti şıp üretime koymaz koyamaz konseptte gördüğümüz tasarım ögeleri teknolojileri gelecek opel modellerinde göreceğiz başlıkta biraz buna atıfta bulunmak istedim,23.09.2023
selamlarhayır tabiki içeriği okudum başlık abartılı ben ona takıldım opel bir grup altına geçtiğinden beri zayıflamıştı zaten şimdi bir konsept çizimi çıkartıp varız sinyali vermek istemişler besbelli sadece başlık abartılı fakat yalan diyeyim diğer noktalar dünyada olan biten türden işler kolay gelsin,23.09.2023
otomobil ölmüştür ruhuna el fatiha drive by wire berbat bir sistem hani diyoruz arabanın direksiyonu yolu hissettiriyor tepkisi şöyle böyle artık yok çukurları bile hissetmeyecek hatta araç kaydığında kontra bile veremeyeceksiniz elektronik anahtar haline geliyor direksiyon,23.09.2023
amerikalı gm bile kurtamadı opeli stellantis grubu kurtaracak markayı şaka,23.09.2023
cin mali elektrikli araç bile alamıyoruz artık bunlar bizim sadece hayaldan ibaret,23.09.2023
gelecek bir gün gelecek,23.09.2023
vectra ları ilanlarda pek göremezsin turkiyede sayilari çoktur alan satmak istemiyor araca laf atan görmemişler araç alman aracı parcaları ni general motors üretiyor gm nin kotu malzeme urettigini idda eden vatandaslarin suratlarina iyice bakin gozleri gormuyor olabilir kaldiki vectrayi kullanipta sikayet eden biriini bulun isterseniz vereyim işiniz gücünüz yoksa anca sallayın,23.09.2023
yılında modelinde elektrikli versiyon sunmayı planlayan opelin konudaki son adımlarından yeni crossland olacak elektrikli versiyon zaten crossland büyük bir haber ancak tasarımında yapılacak değişiklikleri küçümsememek gerekönümüzdeki aylarda resmi olarak tanıtılması planlanan yeni opel crossland isimle devam edip etmeyeceği kesin değil ilk test edilirken kameralar tarafından görüntülendi otomobilin üzerinde kamuflaj olsa tasarımındaki değişiklikler boyutlarının büyüdüğü ilk bakışta göze çarpıyor üstelik kamuflajın üzerindeki şimşek şekilli stickerlar sayesinde elektrikli bir otomobile baktığımızdan emin oluyoruzotomobilin ön bölümünde mevcut modelde bulunan vizor tasarımı hemen kendini belli ediyor farların yenilenen corsadakine benzer grafiklere sahip olduğunu görmekteyiz detay mevcut crossland yeni model arasındaki tek benzerlik olabilir genele baktığımızda bambaşka bir proporsiyonla karşılaşıyoruz kutumsu sert bir karaktere bürünen crossland mevcut mpv benzeri görüntüsünden sıyrılıp gerçek bir suv görünümüyle karşımıza çıkacak görünüyoryeni modelin elektrikli benzinli tarafta temel bileşenlerini corsa paylaşması bekleniyor yeni modeli aynı platformu kullanan jeep avenger peugeot citroen efektif olarak eşit hale getiriyor elektrikli versiyonun tıpkı yeni corsadaki ön tekerleklere güç veren hp nmlik elektrik motorundan güç alması bekleniyor aynı şekilde kwsa batarya paketi km sürüş menzili beklentiler arasında benzinli tarafta hp güç seçenekleri bulunan hafif hibrit destekli litre motorun kullanılması kuvvetle muhtemelayrıca bkzyerli elektrikli araba amperinonun son hali paylaşıldıyeni otomobilin tanıtımının önümüzdeki aylarda yapılması bekleniyor opel ceosu florian huettl bundan üç ay önceki açıklamasında crosslandın yerini alacak yeni bsuv modelin türkiyeden dünyaya tanıtılacağını özellikle türkiye pazarı son derece ilgi çekici bir araç olacağını dile getirmiştikaynak,23.09.2023
kasa itibari suv suv olmuş mevcut crossland suv dan mpv duruyordu yeni kasa giderilmiş kaslı bir suv karşılaşacagiz sanırım opel mokka kadar yakışıklı olsa yeterli,23.09.2023
hindistan pazarında satılan citroen aircrossdan izler taşıyor zaman aircrossa kardeş gelecek büyük ölçüde,23.09.2023
bir belli olmuyor görüntülenmese olurmuş,23.09.2023
amaç zaten hocam,23.09.2023
onların amacına bir demiyorumda belli olmayan aranın görsellerinin haber olması garip bence,23.09.2023
tasarım değişiyor şükür,23.09.2023
kesinlikle katılıyorum dediğinize büyük ölçüde benziyor hatta koltuklu versiyon bile mümkün bekleyip göreceğiz benzer açılarda iki görsel yan yana görelim resime gitmek tıklayın resime gitmek tıklayın,23.09.2023
araç kaç model,16.09.2023
corsa ultimate paket,16.09.2023
bende ayni problem var opel combo life bluetooth la bagliyim kablo bagliyorum seyehatlerimi yakalayamiyor,23.09.2023
aynen arada sürekli gidiyor internettende bir bilgi bulamadım maalesef,23.09.2023
olması gereken,23.09.2023
güzel hamle,23.09.2023
önce hybrit çıkarsın sonra elektrikli versiyonlar gelsin türkiye togg olmasına rağmen doğru düzgün şarj istasyonları yok ülkenin büyük çoğunluğunun apartmanlarda oturduğu bir ülkede evden şarj imkanı yok yüzden baya erken elektrikli araçlar elektrikliden ince mild hybrit mantıklı olur plugin olur,23.09.2023
cozumu neymis hocam baktirdin mi,16.09.2023
ulan geldi bee avrupa kıskancından ürünlerine zam yapıyor bizi engelleyemeyecekler reisin önderliğinde lozandan kurtulmuş dünyanın tek hakimi türkiye geliyor eqdqewdqqdafafafadasdafafva,05.08.2023
resmen türk yönetim eliyle sömürge haline getirildik,05.08.2023
lozan bitti artar fiyatlar nasılllll,05.08.2023
müdür olduğun halde corsa alamıyorsan yönetimi değil patronunu suçla,05.08.2023
müdür dediğimiz ücretli bir çalışan nihayetinde patron değilse alamaması gayet normal benim müdürümle aramda fark var sadece,05.08.2023
fiyatlar piyasaya göre uygun geldi,05.08.2023
dostum seni kanal a paralel evrenine davet ediyorum sen yanlış türkiyede yaşıyorsun ben portaldan geçince düzeldi,05.08.2023
bütün markalar zam yaptı psa yeni adıyla stellantis kadar vurguncusunu görmedim i̇nanılmaz bir kar marjıyla çalışıyor bayileri zaten elden para almalar komisyonlar vs havada uçuşuyor,05.08.2023
malesef yazık iş işten geçti cık cık cık yazılır bilemedim,05.08.2023
marka kendini premium sanmaya başladı,05.08.2023
insignia üzülüyorum,05.08.2023
üzülme güncel d segmenti keş araba,05.08.2023
togg varken alırki bunları artık olsa araba yok diyor bekletiyorlar togg a yazılıp beklemek mantıklı üstelik artık diper arabalarda togg un yarı özellikleri yok umarım togg üretimi artarda artık yurtdışından gelen özellikli pahalı arabaları artık görmeyiz,19.08.2023
advanced liste fiyatı adam astra satıyor paraya kafaya bak,19.08.2023
konu gereksiz olmuş geçen hafta bir bayiiyi aradım modellerden birini sordum araba yok zaman geleceği belli değil bunlara tamam dedim sıra yazıyor musun kapora alıyor musun yokeuro bazında parasını peşin ay belli bir süre sonra teslim etyok fakat vurucu cümleyi son söyledi onun konu gereksiz diyorum websitesindeki fiyat listesine bakmayın mühim değil laf olsun konmuş oraya an araba olsa farklı fiyat söylenirdi zatengelecek araba geldiği zamanki fiyat listesinden farklı olacakböyle marka olur yahu koca opel websitesine laf olsun fiyat listesi koyuyormuş,19.08.2023
zam haberlerini müjde veriri fiyatı belli oldu diyerek veriyorsunuz diyim,19.08.2023
lozan ülkenin tapu senedi ağızdan çıkana dikkat edelim bunu kabullenin alım gücümüz düştü enflasyon kontrolden çıktı i̇yi masal anlatmışlar size vergiler yüzünden iki arabada devlete alıyoruz,16.09.2023
merhabalar arkadaşlaropel astra h dtcı dizel manuel model aracım vararacımda şuan devir hız saati çalışmıyor geriye kalan herşey aktif uyarı ışıkları gösterge ışıkları vs aktif fakat saatler çalışmıyor ikiside sıfırda sebebi sizce olabilir benzin göstergesi aktif çalışıyor,16.09.2023
opel yeni konsept otomobilinin ismini opel experimental olarak açıkladı alman marka yeni konsept otomobilini eylül tarihleri arasında münihteki iaa mobilityde dünyaya tanıtmayı hedeflerken tarihe kadar otomobile dair yeni ayrıntıları gün yüzüne çıkaracakopel experimental ilk olarak gt x experimentalda görülen beğeni toplayan cesur yalın tasarım felsefesinin evriminde bir sonraki aşamayı temsil ediyor yeni konsept otomobil aynı zamanda opelin yeni marka değerleri detoks modern alman çevreci i̇novasyonu vurgulayarak stellantis bünyesindeki markanın keskinleşmesini temsil ediyorrüsselsheim tasarım merkezinin son kreasyonu yakın zamanda tanıtılan yeni opel şimşek logosunu kullanan ilk opel olacak keskin fazla özgüven barındıran yeni şimşek compass dediğimiz pusula tasarım ögesinin merkezinde konumlandırılıyor opelin temel grafik tasarım ilkesini aynı zamanda ön arka iç tasarım dilinin omurgasını oluşturuyorayrıca bkzyeni fiat kilometreye varan menziliyle tanıtıldıopel ceosu florian huettl yeni konsept ilgili konuşmasında şunları söylediadından anlaşılacağı opel experimental sadece bir otomobil serisini değil aynı zamanda markamızın net olarak vizyonunu ortaya koyuyor markamızın önümüzdeki yıllarda hangi yöne gideceğini gözler önüne seriyor ayrıca yeni nesil seri üretim araçlarımızı etkileyecek olan vizyoner konsept otomobil opel markasıyla başarmak istediklerimizin bir simgesi olacakopel yılında efsanevi experimental gt bir tasarım çalışması sunarak bir geleneği başlattı bunu yapan ilk avrupa markası oldu bugün opel experimental rüsselsheimda üretilmiş konsept otomobillerin uzun başarılı geleneğini sürdürüyor,16.09.2023
i̇lk aracımız vectra a yılında kaportada çürümeler başladı sonra astra f aldık termostat gitti conta yaktı anda astra j cdti otomatik grandland x excellence sahibiyim cdti komple servis bakımlı verip zincir seti değiştirmek zorunda kaldım grandland x te bagaj fitili resimlerde göreceğiniz direkleri çizdi sol arka kapıda çürük oluştu yıldır trafikteki araç düzenli cilasını yaparım anda üzerinde seramikte var birde tabi öncamda iç tarafta başlayan çatlak var torpido camın birleştiği yerdegerek gm gerek psa benzinli motorları pişmanlık puretech motorların triger problemleri forumları ağlama duvarına çevirmiş durumda dizellerde eksantrikle ilgili problem çıkmaya başladı yaşında önce başıma geldiği hemen triger setini değiştim araç bindeydi çıkan devirdaim kaçırmaya başlamıştıherşeyi geçtim karşınızda muhattap bulmak ayrı bir dert heralde odunu koysalar işe yarar resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,26.08.2023
toyota honda gerisi hikaye derse desin,26.08.2023
opel pişmanlıktır denilip başka model almamak,26.08.2023
sözleşme imzalamışlar heralde sorunsuzluk isteyen japon alsın opel dediğiniz arabanın zaten eskilerinin şasesi gm motorları artık sene hangi firmaya satıldıysa ona ait toplama bi marka,26.08.2023
çokta öyle değiş passat ceed xsara bravo modellerinde dahil edersem içlerinde sorunsuz hatta zerre problem çıkarmayan ceed di sonra kia çift kavramada zaman vazgeçerse başka marka almam,26.08.2023
zaten gm deyken benzinli motorları alınmazdı yüzden astra j yi dizel aldım grandland ı psa aldım değil bilinen sını aldım puretech zaten almam psa nın benzinlileri sorunlu araç problem çıkartıyor opel arkasında durmuyor,26.08.2023
kesinlikle doğru opel pişmanlıktır ozellikle sonrası,16.09.2023
sedan olsa alınabilirmiş,09.09.2023
elektrikli arabaların panjurları kötü duruyor,16.09.2023
haberde kullanıcıyı yanıltıcı eksik bilgiler var yüzde batarya kapasitesine yaklaşık dakikada ulaşılıyor kısmı şarja batarya indiğinde başlanıyor bataryanın yarısı dkda şarj oluyor fakat genel bir yanıltma var bataryalar sonra şarj olması uzun süre alıyor yüzden çoğu kişi otoyolda hızlı şarjla bile kadar bekleyemiyor ancak menzil degerleri şarj olmuş batarya veriliyor verilen menzil degerleri wltp denilen teorik ideal bir sisteme göre düz yolda derece havada ortalama hızda ilan edilen menzil onu bölün sahadaki menzil kadar gerçeklerle ancak elektrikli arabayı alıp kullandıktan sonra yüzleşiyorsunuz yüzden kullanılıp satış listesine konulan birçok earaç var gerçekler acıdır,16.09.2023
opel vectra elagance model motormerhabalar kısa zaman önce aracımın anahtarını kaybettiğimden dolayı anahtarcı yeni bir anahtar yaptı yaparken yeni bir kopya beyin sistemi yaparak tamir etti şimdiki sorunum ön sinyallaerin yanması fakat arka sinyallerin yanmaması olarak arıza veriyor dörtlüleri yaktığımız zaman aynı şekilde ön dörtlüler yanıyor fakat arka dörtlüler yanmıyor benzer sorun yaşayan varmı konuda araçın sadece arka sinyallerinin yanmaması dışında başka bir arızası bulunmuyorşimdiden teşekkür ederim,09.09.2023
model otomatik bir insignia grand sport enjoy araç takibe aldım aracın kronik bir problemi var şanzımanda özellikle araç sahiblerinin değerli yorumları şimdiden teşekkür ederim,09.09.2023
kronik problemleri şöyle multimedya saati geri kalıyor kendi kendine belirli araçlarda vardır aracın belirli yerlerinden trim sesi geliyor kapı kilit dili vistesi pye alınca bazen algılamıyor durumda vites topuzundaki tuşa basıp bırakınca benim araçta stopstart devreye girdiğinde bazen hillholder devreye girmiyor eğimi algıamama alakalı değil baya eğimli yerde yüzden eğimli yerde stopstart devrede ayağınızı frenden hızlı çekmeyin yavaş yavaş çekin arada motor devreye girince geri kaçırmaz problem kronik mi yoksa benim aracıma özgü arada far yükseklik ayarı hatası veriyor,09.09.2023
merhaba benzer bir durumla karşılaşanlar tecrübemi paylaşmak amacıyla yazıyorum arabam opel insignia bir süre sonra anahtar aracında zaman zaman bağlantı kopukluğu yaşamaya başladı anahtar pili değiştirmeme rağmen sorun düzelmedi sonra anahtarın senkronizasyonu bozulmuş olabileceğini düşünerek vites kolunun üzerindeki anahtar yuvasına takmaya başladım ancak bir süre sonra araç yokuş destek sistemi arızası hatası vermeye başladı ardından arıza sinyali kendiliğinden kayboluyordu bir gün araç lastik basıncını ölçemeyince hata mesajı aldım ancak sonradan sorun kendiliğinden düzeldi bunlar geçici gelip geçen arıza sinyallerinin sebebi akünün eskimesiydi serviste akünün ömrünün bitmediği söylendi ancak akünün normal ömrü yıl olduğunu öğrendim benim arabam yılında tür geçici arızaları vermeye başlamıştı aküyü varta marka bir akü sanayide değiştirdikten sonra sorunlar tamamen ortadan kalktı hepinize kolay gelsin,09.09.2023
opel corsa d aracımda geri vites lambaları devamlı yanmakta elektirikcilerin sigorta kutusunu açıyor müsür e bakıyor oda sağlam başka yere götür diyolar lütfen yardım,09.09.2023
kitapcikta yaziyor motor kapağında servis kullaniyor sakin ankara sehir ici kullanan olarak hangisi tercih edilmeli,09.09.2023
merhaba hayırlı satışlar dileriz uygun fiyatlar minibüs kamyonetinizi transporter caravella vito viano corsa otomobile dönüştürüyoruz ruhsat araç şase etiketini gönderin uzmanlarımız onaylandığı anda işlemleri başlatalım otomobile dönüşen aracınızın piyasa değeri artar trafik sigortası kasko vergisi azalır otoban hız limiti artar muayene yılda bir olur bizi instagram adresimizden internet sitemizden sosyal medyadaki referanslarımızdan telefon numaramızdaki whatsapp durumlarımızdan sivastaki hemşerilerimiz bizzat ofisimize gelerek takip edebilirsiniz ayrıntılı bilgi irtibata geçebilirsiniz hayırlı günler dileriz serdal akca şube müdürü akca danışmanlık hizmetleri i̇nstagramsigortakca webwwwserdalakcasigortacom tel bankalar caddesi arı sitesi noter yanı sigorta sepeti acentesi merkez si̇vas,02.09.2023
merhaba hayırlı günler dilerizçok uygun fiyatlar minibüs kamyonetinizi transporter caravella vito viano corsa otomobile dönüştürüyoruz ruhsat araç şase etiketini gönderin uzmanlarımız onaylandığı anda işlemleri başlatalım otomobile dönüşen aracınızın piyasa değeri artar trafik sigortası kasko vergisi azalır otoban hız limiti artar muayene yılda bir olur bizi instagram adresimizden internet sitemizden sosyal medyadaki referanslarımızdan telefon numaramızdaki whatsapp durumlarımızdan sivastaki hemşerilerimiz bizzat ofisimize gelerek takip edebilirsiniz ayrıntılı bilgi irtibata geçebilirsiniz hayırlı günler dileriz serdal akca şube müdürü akca danışmanlık hizmetleri i̇nstagramsigortakcawebwwwserdalakcasigortacomtel caddesi arı sitesi noter yanı sigorta sepeti acentesi merkez si̇vas,02.09.2023
merhabaçok uygun fiyatlar minibüs kamyonetinizi transporter caravella vito viano corsa otomobile dönüştürüyoruz ruhsat araç şase etiketini gönderin uzmanlarımız onaylandığı anda işlemleri başlatalım otomobile dönüşen aracınızın piyasa değeri artar trafik sigortası kasko vergisi azalır otoban hız limiti artar muayene yılda bir olur bizi instagram adresimizden serdalakcasigorta isimli internet sitemizden sosyal medyadaki referanslarımızdan telefon numaramızdaki whatsapp durumlarımızdan sivastaki hemşerilerimiz bizzat ofisimize gelerek takip edebilirsiniz ayrıntılı bilgi irtibata geçebilirsiniz hayırlı günler dileriz serdal akca şube müdürü akca danışmanlık hizmetleri i̇nstagramsigortakcatel caddesi arı sitesi noter yanı sigorta sepeti acentesi merkez si̇vas,09.09.2023
merhaba uygun fiyatlar minibüs kamyonetinizi transporter caravella vito viano corsa otomobile dönüştürüyoruz ruhsat araç şase etiketini gönderin uzmanlarımız onaylandığı anda işlemleri başlatalım otomobile dönüşen aracınızın piyasa değeri artar trafik sigortası kasko vergisi azalır otoban hız limiti artar muayene yılda bir olur bizi instagram adresimizden serdalakcasigorta isimli internet sitemizden sosyal medyadaki referanslarımızdan telefon numaramızdaki whatsapp durumlarımızdan sivastaki hemşerilerimiz bizzat ofisimize gelerek takip edebilirsiniz ayrıntılı bilgi irtibata geçebilirsiniz hayırlı günler dileriz serdal akca şube müdürü akca danışmanlık hizmetleri i̇nstagramsigortakca tel bankalar caddesi arı sitesi noter yanı sigorta sepeti acentesi merkez si̇vas,09.09.2023
elektrikli arabalara sıcak bakamıyorum hala koy mazotu bas kafasındayım,09.09.2023
adamlar satsın mi çabalıyor yapıyor bilmiyorum önceki hali güzeldi bencr,02.09.2023
biraz yaş meselesi sanırım ben yeni tasarımı beğeniyorum,02.09.2023
eski tasarım yeni görünüyor,02.09.2023
f f g j i k,02.09.2023
önceden sadece iç tarafı kötüydüşimdi içi dışı kötü teşekkürler opel,02.09.2023
ben opelin tasarımlarına hayranım gerçekten enteresan işler yapıyorlar ben sevdim aracı,02.09.2023
tam otomatik yerine çift kavrama iyi olmamış,02.09.2023
opel corsadan sonra astraya makyaj çeker,02.09.2023
tasarım olarak güzel olsada kalite teknoloji konusunda rakiplerinin gerisinde kalmış vasatın altında bir araç olmuş,02.09.2023
ü zor aldıkbuna kadar para vereceğime kaliteli birçok alternatif marka var,02.09.2023
makyajı insignia modeli yapıp üretmeye devam etselerdi ortamda bizim ülkede ciddi satış rakamlarına ulaşırdı bakalım superb in yenisi olacak d sınıfı sedan mantıklı sadece kaldı,02.09.2023
corsa güzeldi halen güzel,02.09.2023
psalar mild hybrid birlikte çift kavrama şanzımana geçiyor,02.09.2023
tasarımı güzel beğendim,02.09.2023
far tasarımı çirkin arka stop lambaları zamanla aşırı derecede eskime görüntüsü yapıyor,02.09.2023
olanları konuşuyorum gereksiz pahalı rezalet bir araba sıralar elektirikli olanını kullanıyorum benzinli arasında açıdan dağlar kadar fark var izolasyon yol tutuş hissiyat başka,02.09.2023
renk desen vw nin aytaşı dediği askerde antipas dediğimiz renkten ibaret tip desen yamuk yılların opeli hale getirdi pejo denen mahlukat,09.09.2023
evet kablolarda kopukluk varmış çözüldü,02.09.2023
t hp aracimin km standart bakımına ay önce tl almisti yetkili servis,12.08.2023
teşekkür ederim cevabınız,12.08.2023
teşekkürler,12.08.2023
ay önce insignia dizel otm aldımaldığımda ses vardıklasik zincir sesi büyük sebebi dexos onaylı yağ kullanılmaması yağ bakımını geciktirmektek çözümü zincir değişimi yalnız parçalar mutlaka gm otomati̇k egzantrik dişlili olan set alınmalıdeğişim esnasında yağ pompa dişli zinciri değişmelimotor komple dışarı alınıyorbu işlem sırasında manifoldegr borusu gerekirse egr temizleniyortarih hatırlamıyorsanız şanzıman yağı değişimi tavsiye ederimbilindik yedek parça sitelerinden parçaları temin edebilirsinizfiltre olarak mann tavsiye ederim,26.08.2023
ses zincir sesi değil internette yabancı kaynaklar dahil herkes zincir sesi diyor zincir sesi böyle değil hatta zincir değiştirdim ay sonra aynı ses yine geldi diyen insanlar var sesin kaynağını bilmiyorum sadece ses gelirken bir parçanın normalden farklı hareket ettiğini fark ettim parçanın olduğunu bulabilirsem sorunun kaynağını tahmin edebilirim,26.08.2023
benim araç değil makyajlı ay önce buna benzer bir ses gelmişti servise gittim tabi motor vs şüphelenip endişe etmiştim meğer egzoz sisteminde arada akordiyon bir parça var metalimsi parçalanmış metal sürtmesi sese benzer bir ses yapıyordu parça ayda geldi alakasız bir çıkabiliyor resime gitmek tıklayın,26.08.2023
arkadaşlar herkes zincir sesi bağıra çağıra söylemiş kronik falan duyduğunuz kronik falan değil yalan yanlış bilgiler vermeyin d cdti motorun türlü aracına bindim kronik böyle bir ses yok zincir sesi çoğu cdti mevcut ilk çalıştırma fakat kadar değil yapmayın lütfen km ye bakılırsa km lerde zincirin değişmesi gerektiğini söyleyen ustalardan uzaklaşın arabayı açmadan sorun söylüyorlar yaşadığınız yer neresidir bursaankara istanbuldaysanız tavsiye edebileceğim yerlere götürün çözümü söylerler kullanılan yağ kadar kullanılan filtrelerde önemlidir şuana kadar yağları denemiş olarak zincir sesi kesen yağlar liqui molly shell ultra pro ag oldu yağ filtresi mazot filtresinde manngm harici kullanmamaya çalışın diğer hava filtresi polen yine düşük filtron olursa iyi olur dediğim zincir sesi geliyor ses binde araçtan kadar yoğun bir şekilde zincir sesi gelmemesi gerekiyor kronikliği yok bunun,26.08.2023
hocam kronik kronikliği şöyle gergi yağ basıncı çalışıyor videodaki görüntüde görevini yerine getiremediği bariz ortada stop edip çalıştırınca geremediği kısmı gerdiği sesi kesiyor stop et çalıştır tekniği ses kesiliyor diğer türlü zaten geç sn geçiyor isınınca kesilmediği araç hareket ederken devam ettiği durumlarda zincirin değişmesi gerekli böyle kullanmaya devam edilirse fazla gergi paletlerini çiziyor erken bollaşıyor zincir yüzden ses varken stop et çalıştır şeklinde ses kesilince sürmek mantıklı benim aracımda serviste bakıma girdi mobil super dexos yağ konulduktan sonra soğuk havalarda ses artmaya başladı mazot filtresi değiştirince bir nebze azaldı aracın önü hafif rampa bir yerde durduğunda yüzde sesi yapıyor hatta durumda bazen stop et çalıştır çözüm yaratmıyor taki düz zemine inene kadar saniye boyunca devam ediyor onun çözümünü an bulmuş değilim fakat bir dahaki yağ değişimine yıl km sonra gittiğimde kendi götüreceğim yağ serviste değişim talep edeceğim kısacası kesilmeyen ses olduğunda zincir değiştirin ses kesiliyor süreklilik arz etmiyor kullanmaya devam,02.09.2023
