Onca şey yaşandı ama hala akıllanmayan bir toplum olarak biz bunları hak ediyoruz. Hiçbir zaman böyle bir otomobil alamayacağız gerçek bundan ibaret. İşin kötü tarafı da şu z kuşağı denen tiplerin de bir şeyden haberi yok. Adamın biri çıkıp saçma sapan dans ediyor diye oy vereceğini söyleyen bir gençlikten de bişey beklememek lazım. Sittim sene olmayacak bizden bişey ancak öküzün trene baktığı gibi bakarız bu arabalara.                ,7 ay
İç tasarımı çok hoşuma gidiyor                ,7 ay
"İnsanlar iyi şirketlerde çalışarak bu araçları kolayca alıyorlar. Şuan uluslar arası şirkette beyaz yakalı biri ortalama olarak 50 bin TL maaş alıyor , müdürlerin maaşları daha da fazla . Ekstra olarak bu çalışanlara şirket aracı veriliyor , yemek paraları maaşdan bağımsız olarak yatıyor . Prim vs bunları saymıyorum bile. İstanbul da her yer Mercedes , BMW dolu . Bunların insanların hepsi hırsız olamaz de mi . Yorum yaparken düşünerek yapın lütfen .                ",7 ay
haklısın ama arkadş da haklı zira sadece kamuda değil özel sektörde de nepotizm son derece yaygın.                ,7 ay
"Çalıp çırpmadan hak haram yemeden almak zor üst segment araçları. Nerede müteahhit çocuğu görsem, nerede bankada para çeviren adam görsem hepsinin altında BMW, Mercedes vs. İsim soyisime özel alınan plakalar falan. Artık İstanbul trafiğinde bunlara rastlamak çok kolay. Bunlar gittikleri bir mekanda bir gecede senin maaşını bırakıyorlar öyle düşün. Küçük şeylerle mutlu olmaya çalışıyoruz ne yapalım…                ",7 ay
allahla  kitap sat. parayı vurursun.                ,7 ay
"amg de farlar eco led diye tabir ettiğimiz merceksiz farlar, mercekli led farlar multibeam adlı opsiyon olarak geliyor bunu bile opsiyon yapmışlar                ",7 ay
"Şu çalıp çırpma meselesinden de artık gına geldi.Eşek gibi çalışmaktan ziyade doğru ve nitelikli iş yapmak yetiyor.Ben dış ticaret yöneticisiyim. Uluslararası ticaret mezunuyum, dış ticaret uzmanlığına dair tüm sertifikaları aldım, yurtdışı sabel eğitimlerine kadar her türlü geçerliliği olan sertifikaya sahibim. Uzun yıllardır dış ticaret uzmanlığı yaptım, hatta bir dönem otomotiv sektöründe de çalıştım. Kendi dış ticaret danışmanlığı şirketimi kurdum.İşlerimde gayet güzel, çalmadım, çırpmadım. Milleti kazıklamadım, yeri geldi stresten sağlığımı kaybettiğim anlar dahi oldu. Şu içinde bulunduğum dönemde de kalp sağlığım iyi değil. Ancak düzelecek diye bekliyoruz. En azından çözümsüz, tedavisiz bir dert değil.Ha ne yapmadım, 38 yaşına geldim. Evlenmedim, çoluğum çocuğum olmadı. Zamanında kazandıklarımla da ya biriktirdim ya da güzel yatırımlar yaptım. 11 senedir F20 116i Sport Line araca biniyorum. G*tüm başım ayrı oynamadı, 2 senede bir otomobil değiştirmedim. Bugün gayet sıfır X3 20d xDrive alabilecek param var. Ancak vergi gereksizliği yüzünden almıyorum. 1 serisi de bana yetiyor üstelik 157.000 km'de. Sorunsuz.Siz hala bu marka otomobillere sahip olan herkesi çalıp çırpmakla itham ediyorsanız, oturun kendi yap(a)madıklarınıza bakın. Sonra bakarsınız elalemin ne yaptığına...                ",7 ay
Mercedesin yeni direksiyon tasarımı güzel olmuş geçen E serisi bir araçta gördüm hoşuma gitti gerçekten                ,7 ay
He kardeş doğru diyorsun                ,7 ay
review,date
"keşke 40 a alabilseydin.Şu anda düzgün 124 ler baya değerli, yavaş yavaş klasik olma yaşı da geliyor bu kasaların.hala yeni arabaların çoğundan iyiler.                ",5 ay
review,date
Mercedes'in elektrikli araç tasarımlarını beğenmiyorum .                ,6 ay
"Mercedes’in alışageldiğimiz araçların güncel kasaları elektrikli araçlardan iç-dizayn tasarımlar hariç çok daha iyi duruyor. Tasarımların, elektrikli araçlar mevzu bahis olunca çok keskin değişmesi bana hitap etmiyor. He gidip Maybach zaten alamıyoruz, hitap ettiği kesim biz değiliz ama EQE için de bu geçerli. Porsche diğer Alman üreticilere göre bence Taycan’la en güzel geçişi yaptı.                ",6 ay
Hayret toggcular basmamış burayı                ,6 ay
TOGG ULAN TOGG ALMANLAR KORKTU TABİ HEP BİRLİKTE ELEKTRİKLİ ARAÇ ÜRETMEYE ÇALIŞIYORLAR TOGG PİYASAYI KASIP KAVURACAK DİYE                ,6 ay
Kolpacı almancilar audi'leri mercedesleri birakip kac tane togg alacak bakalim. (Togg cok guzel ama bizim mercedes'de kurulu duzenimiz var yegenim...)                ,6 ay
"Rastgele Çinli marka bir otomobil gibi olmuş, hiç Mercedes-Benz havası yok. Hatta lüks gibi bile gözükmüyor diyeceğim neredeyse. 2018 sonrası tasarımlara da kötü diyordum ama EQ tasarımları cidden rezalet düzeyde. Şu aşağıdaki GLS nerede, bu EQS nerede.< Resime gitmek için tıklayın > ",6 ay
"Herkesin aksine Mercedes’in EQ araçlarındaki tasarım felsefesini beğeniyorum. Sade ve fütüristik. Ayrıca maziye de ufak tefek detaylarla gönderme yapıyorlar hep. Araç muhteşem, biz yine sadece bakıp yorum yapmakla yetineceğiz. Hayal.                ",6 ay
"Aynen kanka bende, yoksa 2 tane almıştım                ",6 ay
ABD'de üretileceği için hiç göremeyeceğiz muhtemelen.Ha Emine hanım beğenir ister ona bir şey diyemem :D                ,6 ay
Rolls-Royce ve Bentley'nin yeni baş belası olur                ,6 ay
Çoooook güzelll  Keşşşke benim olsa...                ,6 ay
"mersedes bu elektrikliyi beceremedi bir türlü.mersedes sitesinde eqs 716km menzil diyor, kullanım şartlarına göre 299km menzile düşüyor. bitcoin daha istikrarlı.                ",6 ay
"Karoser altına dev gibi batarya konulmak zorunda oldugu için, benzinli versiyondaki gibi zarif çizgilere asla sahip olamaz.                ",6 ay
review,date
Uzun süre kullanıp deneyen birisi olarak parasını kesinlikle sonuna kadar hak eden bir araç.                ,6 ay
Bu kadar tipsizi azdır. Çankaya dolmuşları daha klastı.                ,6 ay
"Mercedes alacak adam niye Togg alsın ya, arkadaş Togg bir çıksın, görelim avantajlarını, dezavantajlarını, varsa üretim hatalarını, gerçek menzilini, euro ncap testlerini , 2. elini, ondan sonra düşünülür. Sonuçta Togg'u da yerli diye bedavaya vermiyorlar.                ",6 ay
Çankaya dolmuşları ile bunu tasarlayan aynı kişiymiş zaten. Benzemeleri normaldir.                ,6 ay
review,date
Fiyatlara bak. Artık paralardan bir sıfır atma vakti gelmiş.                ,6 ay
"paradan altı sıfır attık, dokuz sıfır geri geldi nasıl oldu lan bu :D                ",6 ay
Dokuz sıfır biraz az gibi.                ,6 ay
evli ve zengin adam arabası.                ,6 ay
"Galericilerin üşüşmeyeceği bi mb modeli, o nedenle parası olan alabilir sanki…                ",6 ay
"Bu fiyatları görünce full opsiyonlu uzun menzilli Togg V2 TX10 1.290 bin Tl ye ses sistemli(12 hopr.) + sunroof lu bedava , üstelik B200 B+ boyutlarda  Togg C+ B200 resimdeki aracı ithal birisi almış hergün görüyorum araç sade güzel duruyor < Resime gitmek için tıklayın > ",6 ay
"2730 mm lik aks mesafesi ile bu araç C sınıfında benim diyen araçlardan bile daha fazla yaşam alanı ve konfor sunuyor aslında.  Dış hacmine kıyasla belki de içeride Mercedes’in en iyi hacim ve kullanım alanı sunan aracı. Yurt dışında iken kullanma fırsatım olmuştu. Konforlu bir sürüşü var. Yaşam alanı SUV lar gibi geniş fakat onlar gibi yerden yüksek olmadığı için yol tutuşu gayet iyi ve sağa sola yalpalanma hissi yok. 0,25 rüzgar sürtünme katsayısı da baya iddialı. Araç hoşuma gidince araştırmıştım biraz. Hele bir de opsiyonlu alınabilirse…                ",6 ay
"Ona bakarsanız 1 milyona tiggo 8pro var d segmenti suv, tam donanımlı. Bir yerde 100 küsür yıldır araç üreten mercedes, diğeri daha bir tane araç satmamış daha anca piyasaya çıkacak togg…biri benzinli diğeri daha ne olacağı belli olmayan elektrikli araç. Elma ile karpuz kıyası…                ",6 ay
"Mercedes ve tiggo 8 pro arasında ikisini de arka arkaya test eder denerim , tiggo 8 pro olmuşsa 500bin daha uygun ve D sınıfını B sınıfına tercih ederim marka bağımlısı değilim , mercedesi seçene de bir şey demem sonuçta marka ve yıldız boşuna orada değilAncak Togg karşılaştırmasına gelirsek mercedesin elektriklilerinin benzinlilerinden daha pahalı olduğunu bildiğim için zaten benzinli ile elektrikli aynı fiyat olsa bile artık tercih elektriklidirTogg C+ ,elektrikli ve mercedesden çok daha donanımlı son olarak ta Türkiyenin kendi markası tabiki togg , ben de zaten benzinli b+ bir mercedesin asla elektrikli hemde 500+ Km menzilli togg ile kıyaslananamayacağı için togg diyorum :)Fiyat ,donanım ,teknoloji , boyutlar evet haklısın benzinli b200 asla V2 Togg TX10 ile karşılaştırılamaz  ",6 ay
mercedes a b cla gibi arabalara verilen her kuruş ziyan chery dünya çapında yuz binlerce araç satıyor bu arada1.5 milyon liraya megan motorlu önden çeker mercedes almak karpuz almaktan daha kötü togg 170 bin başvuru aldı bu arada                ,6 ay
"Tamam, allahtan togg çıktı bütün dertlerimiz bitti. Artık mb b konusunda bile togg öneriyoruz…  Bu arada çekilişte çıkmıştır umarım size, hemen 2 milyondan satışa koyabilirsiniz. Ne de olsa 150 bin kişi açıkta kaldı, alan olur anında… ",6 ay
"evet togg çıktı en azından yerel bir firma kendi markamızla elektrikli araç satacak ve 20 bin kişiye teslim edecek.bu sizin gibi vatandaşlara baya bi dert olduğu için ,once maket uretilmez yalan dolan deyip sonra UTANMADAN  150 bin kişi açıkta kaldı galerici aldı 2 milyondan satacak diye sıvama yaptığınız için, clio motorlu dandik mercedes b o parayı etmez yazana bu saçma sapan cevapları verdiğiniz için bir derdimiz bitti.ben togg almadım bu arada,sıraya da girmedim. arabamdan memnunum araba alma niyetim yok                ",6 ay
Yorumunda çekememezlik hissettim.                ,6 ay
"Kağıt üstünde 20 + 20binlik araç satıldı ama ne bir güvenlik testi var ne de test sürüşü imkanı. Başkentte bir bayi bile yok hala, dışardan göremedi daha aracı. Bu durumda çekebilirlik ya da çekememezlik kavramları oluşmuyor ne yazık ki. Hayal dünyası geniş olanlar hariç                ",6 ay
Cevap verdiğim arkadaşın yorumu için demiştim onu. İstersen bir daha okuyabilirsin.                ,6 ay
Ben yanlış demiş demedim ki. Fazla gömmüş aracı.                ,6 ay
review,date
"Yapabiliyor, sunabiliyor, edebiliyor vs vs yıllardır saçma sapan pil teknlojisi haberleri çıkıyor elle tutulur bir şey çıkmadı daha ortaya.                ",6 ay
Hocam son 5 senede çinliler 3 saatte dolan bataryayı 3 5 dk da dolar hale getirdiler  bataryanın gelişimi araçlarda daha kolay olacak  gelecekte 10 20 saniyede sarj olan araçları göreceğiz                ,6 ay
çok kolay ısınıp patlayabiliyor...                ,6 ay
En azından büyük markalardan birisi 2025’i tarih verdi.                ,6 ay
fabrika kuruluyorsa demekki üretilecek. neyse bir pil haberinde somut bir adım                ,6 ay
Bende herhalde tek bir şarjla 2-3 bin km gidecek o yüzden devrim diyorlar. Bunun da menzili 600-700 km dir. Şehir içinde işe yarar ama uzun yolculuklarda yine sıkıntı.                ,6 ay
"Mercedes G-Serisi nde öyle bir tasarım yapmış ki yıllar geçsede üstünden bu tasarım eskimez. G-Serisinin tasarımını beğenmeyen Golf, 911!in tasarımını da beğenmez. Bunlar ekoldür, ikondur yıllara kült olmuş tasarımlara sahip araçlardır                ",6 ay
"bu kült bi tasarım, beğeni için yapılan bir tasarım değil. zenginler mercedes alabilir ama sadece çok zenginler g serisi alabilir                ",6 ay
Aynen usandik anca olacak edecek.8 yıl once grafenden 1 dknda dolan piller icat edildi ama kondansatör mantihinda.ve sair geçtik çinliler sizden daha araştirmaci 2025 de uzaya çikarlar                ,6 ay
review,date
Togg geliyor diye iyice paniklediler                ,6 ay
Togg varken çöp! Hele bir yerli ve milli aracımız çıksın piyasanın içinden geçecek. Elim gavur markalarının dandik araçları için milyonlar dökmeyecegiz artık  ,6 ay
Tog haberi hizli yayil di insellah ben almanyada yasiyorim bizda alacaz devletimiz var olsun La ilahe illallah muhemed rasulah                ,6 ay
Karışık.                ,6 ay
Mercedes bmw Audi nin elektrikli araçları teslaya göre daha kaliteli duruyor . Yaygınlaştırmaları lazım .                ,6 ay
review,date
"Ben böyle memleketin de,böyle vergi sisteminin de,buna isyan etmeyen insanının da taaaa ………..!..                ",6 ay
review,date
"
Alman otomobil üreticisi Mercedes, tıpkı Volkswagen gibi vizyonunu elektrikli otomobillere çevirdi. İçten yanmalı motorları tozlu raflara kaldırmayı planlayan Gümüş Oklar, bunu yapabilmek için üretim tesislerinde ciddi bir yatırıma ihtiyaç duyuyor.Mercedes, elektrikli otomobil yatırımlarını büyütüyorAutomobilwoche dergisi otomobil üreticisi Mercedes’in, elektrikli araçlara geçmeye ve emisyonları azaltmaya hazırlanırken önümüzdeki yıllarda Çin, Almanya ve Macaristan'daki tesislerini modernize etmek için milyarlarca dolar yatırım yapacağını bildirdi.Öte yandan Avrupa Birliği, bu on yılın sonuna kadar binek araç başına CO2 emisyonlarını 2020'ye kıyasla yarı yarıya azaltma hedefi koymuştu. Ek olarak fosil yakıtlı araçların satışını sona erdirmek için son tarihi 2035 olan bir anlaşmanın üzerinde de çalışıyor.Ayrıca Bkz.Volkswagen’dan elektrikli arabalar için “5 yıllık kalkınma planı”Mercedes ise pazar koşullarının izin verdiği ölçüde, bu on yılın sonuna kadar elektriğe geçmeye hazır gibi görünüyor. Dergiye konuşan üretim müdürü Joerg Burzer, ""Yükseltme için tesis başına üç haneli milyonluk yatırımlar yapıyoruz"" diyerek, bu yatırımların Pekin, Rastatt ve Kecskemet'teki fabrikalarda olacağını söyledi. Mercedes, önümüzdeki aylarda Almanya'da bulunan Rastatt fabrikasında çalışmalara başlayacak. 2024’ten itibaren ise kompakt araç platformu MMA'nın ilk modeli burada üretilecek. Bununla birlikte bu fabrikada üretilen model sayısı da yediden dörde düşürülecek. Tüm bunlara ek olarak ABD’deki teşviklerle birlikte Mercedes, Tuscaloosa'daki tesisini de büyütmeyi planlıyor.Kaynak:https://www.reuters.com/business/autos-transportation/mercedes-set-invest-billions-e-vehicles-plants-2023-03-19/ ",7 ay
Mercedes elektrikli araçlarında konsept modeller hariç tasarım olarak pek hoşuma gitmesede sevdiğim bir marka.                ,7 ay
Şükürler olsun                ,7 ay
F1 deki performanslarindan anlamistik biz zaten :/ toto artik araci arkadan ittirir finish duzlugune                ,7 ay
review,date
"hocam merhaba.Ankara dayım.c180 mersedes 2018 model carplay ve varsa gizli, özellik açtırmak istiyorum.Lütfen pm dışında metistrgmail.com adresiylede iletişime geçin.hızlı cevabınızı bekliyorum                ",9 ay
İletişim bilgilerinizi alabilir miyim                ,7 ay
review,date
"
Mercedes-Benz birkaç gün önce E-Serisi sedanlar için yeni bilgi-eğlence sistemini üç bölmeli dev ekran panellerle birlikte güncellemişti. Mercedes şimdi ise Cisco ile ortaklığa gideren WebEx toplantılarını otomobillerine getiriyor.Mercedes-Benz E-Serisi ile toplantılara katılabilirsiniz2024 Mercedes-Benz E-Serisi, Wi-Fi ve hücresel veri bağlantısı ile donatılacak, yani sürücüler Webex uygulamasını cep telefonuna ihtiyaç duymadan doğrudan aracın bilgi-eğlence sisteminin dokunmatik ekranında görünecek şekilde indirebilecek. Güvenlik açısından araç hareket halindeyken sadece sesli bağlantıya izin verilecek ancak park haline geçildiğinde görüntülü toplantılar, içerik paylaşımı gibi özellikler de kullanılabilir olacak.Mobil Dünya Kongresi (MWC) kapsamında duyurulan bu ortaklık sayesinde yeni E-Serisi otomobiller mobil ofis alanlarına dönüşecek gibi görünüyor. Mercedes araçlarda üstün bir gürültü engelleme özelliğinin de olacağını söylerken bazı kullanım senaryoları da paylaştı. Mercedes’e göre özellikle mimarlar çalışma sahasından ayrıldıktan sonra meslektaşları ile bu sayede anlık görüşmeler yapabilir.Ayrıca Bkz.Mercedes, araçlarına TikTok’u entegre eden ilk otomobil üreticisi olduÖte yandan bu, bir toplantı uygulamasının otomobillere ilk gelişi değil. WebEx halihazırda zaten bazı Ford modellerde mevcut durumda. Ek olarak Zoom, araçlarından toplantılara katılmak isteyenler için Tesla ile de anlaşmıştı. Cisco ise bu hafta düzenlenen MWC kapsamında başka ortaklıklar da duyurmayı planlıyor. Bu ortaklıklar arasında Samsung’un amiral gemisi telefonlarında WebEx entegrasyonu ve Intel ile 5G özelinde ortaklık planları bulunuyor.Kaynak:https://www.engadget.com/mercedes-benz-is-bringing-webex-meetings-to-the-new-e-class-sedans-050009834.htmlKaynak:https://www.reuters.com/technology/cisco-works-with-mercedes-benz-create-mobile-office-2023-02-27/ ",7 ay
efsane güzel araba ya..the best or nothing...                ,7 ay
review,date
"
Artık otomobiller sadece otomobil olmaktan uzaklaşıyor ve bir etkileşim merkezine dönüşüyor. Bu bağlamda son raporlara göre, yeni Mercedes-Benz E-Serisi'nin 2023 sonbaharında piyasaya sürülecek olan sürümünde TikTok entegrasyonu yer alacak.TikTok, Mercedes'lerde kullanılabilecekMercedes-Benz E-Serisi modellerde güncellenen bilgi-eğlence sistemi MBUX’un bir versiyonu olacak ve tüm gösterge paneli dev bir Süper Ekran ile kaplı hale getirilecek. Sürücüler ve yolcular bu dev dokunmatik etkileşimli panel ile yolculuk sırasında TikTok, Zoom video konferans, Angry Birds ve Vivaldi gibi çeşitli uygulamalara erişebilecek.Mercedes-Benz CEO'su Ola Källenius, şirketin bu uygulamaları her pazarda veya bölgede en popüler olanı temel alarak seçtiklerini belirtiyor. Özellikle TikTok’un eklenmesi uygulamanın Çin’de olan popülerliği düşünüldüğünde son derece mantıklı bir tercih gibi duruyor. Bu arada sürücü takip sistemi ile sürücünün nereye baktığı da takip edilecek. Dolayısıyla sürüş esnasında TikTok akışında kaybolmanız istenmiyor.Ayrıca Bkz.Ford ve Koç, Ankara’ya Avrupa’nın en büyük batarya fabrikasını kuruyorMercedes, sadece yeni uygulama eklemekte kalmadı bilgi-eğlence sistemine üçüncü taraf uygulamalarının eklenmesini daha kolay hale getiren yeni bir mimari de yarattı. Bu sayede araca yönelik yazılım güncellemeleriyle yeni uygulamaların gelecekte araca eklenmesi sağlanacak. Bunlara ek olarak Mercedes-Benz, Google ile uzun süreli de bir otaklık kurdu. Bu ortaklık sayesinde navigasyon, haritalar ve YouTube servisleri araçlarda yer alacak. Ek olarak Mercedes, 2025’e kadar yeni nesil araçlarına kullanılacak kendi işletim sistemi MB.OS’un geliştirilmesini de sürdürüyor. Sürücüsüz gelecek için ise lidar şirketi Luminar ile kapsamı genişletilmiş bir ortaklık da kuruldu.Kaynak:https://www.gizmochina.com/2023/02/23/mercedes-benz-tiktok/ ",8 ay
Bence araba çalışırken ekranda video açılmaması gerekiyor. Galiba Tesla bir ara öyle yapıyordu.                ,8 ay
Wah mercedes wah. Nereden nereye.                ,8 ay
Mercedes gözümden düştü !                ,8 ay
Tik tok da bayan poposu izlerken ağaca giren mersolu dayılar çoğalmasa bari..                ,8 ay
Mercedes araci olan adam tiktok da takılmıyordur zaten. Neden böyle birşey yaptılar acaba.                ,8 ay
"ne büyük bir inovasyon, arge çalışması da yapmışsınızdır buna şimdi 😞😞                ",8 ay
Mersedes bu hamlesiyle diğer markaların fersah ferhah önüne geçer artık.                ,7 ay
review,date
"Yine liderliğini göstermiş helal olsun. Tesla senelerdir onca topladığı dataya rağmen, mercedes ne ara nasıl geliştirdi de sertifikayı aldı hayret.                ",8 ay
5. seviyede arka koltukta seyehat edebileceğiz artık. Acaba kaç yıl sonra görebileceğiz.                ,8 ay
"Haberde belirtilmemiş ama Mercedes bunu sadece 40km hıza kadar yapabiliyor. Reklam amaçlı yapılmış bir geliştirme, seviye belirlemede hız şartı olmadığı için Mercedes sistemin açığını kullanarak güzel bir reklam yaptı. 40 km ile yaptığın bir kazada en fazla tamponu kırarsın fakat merso bu sistem için +1 araba parası ister senden..                ",8 ay
adamlar teslanın bmwnin elindeki en iyi mühendisleri 2 katı maaşa kendilerine çektiler şaşırtıcı bir gelişme değil. teslada otonom sürüşün baş mühendisi 100 bin dolar alıyodu aylık 2 yıl önce mercedes aylık 250 bin dolara kendine geçirdi adamı                ,8 ay
Yıldızın yeter                ,8 ay
Elon Musk bunu beğenmedi  ,8 ay
Arka ön koltuk kalmayacak zaten ben arka tarafı yatak olan bir sistem isterim valla.                ,8 ay
review,date
"Artık otomobil teknolojisi de tıkandı gibi . Hiç bir değişiklik , yenilik yok . Bütün otomobiller birbirine benzemeye basladim                ",8 ay
"Bu araçları almamızı bırak showrooma gidip incelememize musade etmeyen ekonomiyi bu hale getirip kendileri maybach, gmc, yukon, tahoe lerde gezenler .......  ;)                ",8 ay
Almancılar harici bu sınıfı artık hiç görmüyorum. Sanırım bizim zenginler bile alamıyor :)                ,8 ay
Multimedya ekranını beğendim. Sonradan tablet yapıştırılmış gibi duranları sevmiyorum.                ,8 ay
review,date
Şubatta 3 sene bitiyor hala aynı arabaya biniyorum.Muhtemelen 3 sene sonra c200d alırım demişim ama alamadık :D                ,9 ay
w204 severim ama lpg ile uyumsuz millet mercedes alıyor lpg ile biniyor.                ,9 ay
review,date
"
Piyasada sadece birkaç yıl geçirdikten sonra, Mercedes-Benz'in şu anda EQS, EQE ve yakında piyasaya sürülecek diğer birçok ürünü içeren elektrikli otomobilleri için ""EQ"" markasında yol sonuna gelinmiş olabilir.Mercedes, EQ markasını bırakabilirAlman yayın organı Handelsblatt tarafından ilk olarak gündeme getirilen ve sonrasında Reuters gibi diğer kaynaklar tarafından doğrulanan bu iddia ani görünse de Mercedes'in elektrikli arabalardan vazgeçtiği anlamına gelmiyor. Tam tersine Mercedes, 2025’ten sonra 2030’a kadar içten yanmalı motorlar veya platformlar olmaksızın tüm araçlarını elektrikli hale getirecek ve dolayısıyla EQ gibi “bu araç elektriklidir” tarzındaki markalama mantıksız bir hal alacak.Ayrıca Bkz.Hidrojen yakıtlı prototip Toyota Hilux pick-up duyurulduMercedes-Benz sözcüsü Jan Weber konu hakkında, “On yılın sonuna kadar ana markamız Mercedes-Benz'in tamamen elektrikli olma hedefiyle, araçların konumlandırılmasını ve dolayısıyla markanın kullanımını da çağdaş bir şekilde uyarlayacağız ancak ayrıntılar için henüz çok erken.” açıklamasını yaptı.Gümüş Oklar, her halükârda içten yanmalı sistemi geride bırakacağından muhtemelen gelecekte tamamen elektrikli modeller basitçe E-Serisi ve S-Serisi vb. olarak adlandırılabilir. Mercedes, EQ markasını ilk kez 2016'da tanıtmış ve o zamanki Daimler CEO'su Dieter Zetsche, 2025 yılına kadar 10 yeni elektrikli araba üreteceklerini açıklamıştı.Kaynak:https://www.theverge.com/2023/1/12/23552426/mercedes-benz-drop-eq-brand-ev ",9 ay
"Mercedesin büyük harfler ile model ilişkisi oturmuş ve bilinir durumda. Hatta segment belirtirken bile A sınıf ,B sınıfı, E sınıfı vs. diyoruz. Ancak elektirikli modellerindeki isimlendirme biraz kafa karıştırıcıydı. Karar bence doğru. Geç de olsa yanlıştan dönülmüş. Bu harf sistemini terk etmeden, daha basit bir isimlendirmeye geçilebilir. Mesela ""e"" yi farklı bir puntoyla yazıp Ae, Ce, Se vb. denilebilir. Elektrikli araçlar iyice yaygınlaşınca ""e"" yi tamamen kaldırırsın olur biter.                ",9 ay
En güzelini Citroen yaptı sanırım: e-C4 vs.                ,9 ay
Mercedes e-E yapamayacağına göre başka bir isimlendirme bulmalı                ,9 ay
"Bahsedilen zaman diliminde içten yanmalı modellere veda edileceği başına bir de elektriği sembol eden ""e"" takısı koymaya gerek kalmayacak.  Bütün E serisi elektrikli olacak muhtemelen, farklı güç seçenekleri için E300, E500 şeklinde isimlendirme devam edecek.                ",9 ay
review,date
Müthiş sıradışı bir tasarım diye buna derim Elon mask örnek alsın araba nasıl tasarlanır vede yapılır.                ,10 ay
Bu nasıl salak bir arabadır...                ,10 ay
review,date
"
Bundan birkaç ay önce Mercedes ve Rivian, Avrupa’da elektrikli minibüs ve kamyonet üretimi için ortaklığa girişmişti. Şimdi bu duyurudan sadece üç ay sonra Rivian, kendi işine konsantre olmak için bu planları durdurduklarını ve “Bu noktada, mevcut ticari işimizin yanı sıra tüketici işimize odaklanmaya inanıyoruz.” açıklamalarını gerçekleştirdi.Rivian ve Mercedes ortaklığı kısa sürdüŞirket, ""artık Mercedes-Benz ile olan mutabakat zaptını takip etmeyeceğini"" söyledi, ancak ayrılık dostane görünüyor ve potansiyel olarak kalıcı olmayacak. Mercedes-Benz'in yöneticilerinden Mathias Geisen yaptığı açıklamada, ""Aynı stratejik tutkuyu paylaştığımız için gelecekte Rivian'daki ekiple stratejik fırsatları keşfetmek bir seçenek olmaya devam ediyor” dedi.Rivian halihazırda en iyi elektrikli araç girişimlerinden biri olsa da finansal anlamda istediği noktanın uzağında bulunuyor. Bilindiği üzere şirket maliyetleri azaltmak için işgücünün yaklaşık yüzde 6’sını işten çıkaracağını duyurmuştu. Firma aynı zamanda araçlarının da fiyatını yükselteceğini kamuoyuna açıklamıştı.Ayrıca Bkz.Mercedes ve Rivian, Avrupa'da elektrikli minibüs üretmek için iş birliği yapacakDiğer elektrikli otomobil girişimleri de bu yıl enflasyon, daha yüksek faiz oranları ve tedarik gibi diğer sorunlar nedeniyle sorunlarla karşılaştı. Örneğin Arrival, nakit sıkıntısı nedeniyle elektrikli otobüs ve araba projelerini askıya almak zorunda kaldı. Benzer şekilde Faraday Future, nakit akışı sorunları nedeniyle ilk EV'si olan FF91'in lansman tarihini ertelemişti.Kaynak:https://www.engadget.com/rivian-pauses-mercedes-partnership-commercial-electric-vans-113539341.html ",10 ay
review,date
Duyduğum haberlere göre Almanya'da çöpçüler bu arabayı almak için sıraya girmiş. Durum vahim kara borsa sonuçta 1 adet çöpçü 50 maaşı kenara atsa hemen alır                ,10 ay
hemen almanyaya gidip alamanların çöpünü temizleyip bu aracı alıcam sonra tr ye gelip hava atıcam.                ,10 ay
yahu ne alaka                ,10 ay
BMW 7 serisi daha piyasaya çıkmadan öldü.                ,10 ay
"
https://fastestlaps.com/comparisons/515f8rnc8kcf ",10 ay
Aktif motor takozları mı... VÖH be.Biz bitmişiz.                ,10 ay
Mercedes yine Mercedesliğini yaptı. Mercedes yapar diğerleri bakar rakiplerine geçmiş olsun                ,10 ay
"2019 yılında kuzenlerin yanına Almanya’ya gitmiştim, orada Türk kıraathaneci bir abide 19 model AMG E-63 S vardı. Çocuğu bizi eve bırakmıştı, bayağı güzel arabaydı                ",10 ay
Malum siyasetçi çocuklarına hayırlı olsun diyelim                ,10 ay
Bize gecmis olsun ruyamizda görürüz ancak                ,10 ay
"Şükredin,bu dünyada acılar ile sınavdayiz.Ama öbür dünyada biz uzay aracı içinde huriler ile seks partisi yaparken bu gavurlar acılar içinde yapacaklar.Anlatilan hikaye yüzyıllardır böyle yersen tabi.Bu dunyada Mayalarin Azteklerin Kizilderililerin Oborjinlerin, simdilerde Araplarin ve Afrikalilarin bir defa bile elini tutup emperyalistlerin elinden tutmamış Allah öbür dünyada mi tutacak.Tersine bati devletlerine daha çok akıl rizik ve uzun ömür verirken böyle arabalara binmesini sağlıyor.                ",10 ay
bu beygir gücü aptallığı nereye varacak merak ediyorum.                ,10 ay
review,date
"Yaşam kalite standartı sanki bindiğin araba. Sanki Avrupada sokakta yürüyen herkes mercedes bayisinin önünden geçerken hımm çok güzel abi ya hemen girelimde bir tane sardıralım diyor. Avrupada bu araçlara binen adamlar normal bir işte çalışan adamlar değil bir şirketi iş yeri vs.. olan adamlar, sokakta yürüyen bir avrupalı bu arabayı anca rüyasında görür. Ha 5 sene sonra ikinci el olarak alır belki o başka. Avrupada da ABD de yaşam herkes için çok ucuz değil. Oralardada  Eğitim sağlık sigorta vs.. gibi harcamalar ciddi bir para artık. Türkiye zaten ithalat ülkesi sattığımızdan çok ithal ettiğimiz sürece bunlara uzaktan bakmaya devam.                ",10 ay
